product,verified,rating,date,author,content,title
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,AlanH,"The best thing about a Nest is when you are away, it goes into Econo mode which saves a fortune in heating and cooling costs",Great to control temps
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,jsalvage,There tech support was US based an available on Memorial day. Totally exceeded expectations!,Great Service
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Mrdefense32,This is a nice feature to add to your home. Install was easy. Setting up the app on your phone is also,Easy setup
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,LL5478,This is not my first Nest product and it surely won’t be my last. The installation was quick and easy.,Easy Installation
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Beau,Great buy would buy again. Easy setup and extremely easy to use.,Easy setup and easy to use
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Christopher,I had been hearing about the Nest for the last couple years but didn't think we needed one. After just two weeks our gas/electric bill has dropped over ten percent.,Better Than Expected
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Azdog,I love this device and it has been working without any problems.,Nest - Learning Thermostat - 3rd Generation - Stai
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Grtdnm,Works as described. Would recommend. We use alot when we are away to change temperature up or down in our home. Easy setup.,Love the Nest Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Billdmcgee,"We also purchased the next model down, but the features on this one are so much better!",Best Smart Thermostat!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2019,Wise1guy,Love this new controller..had some problems at 1st but found out our system was broken...know works perfect.,Nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,makdadj,Does everything it says simple to install and love the learning fixture in the software.,perfect thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,FLgradstudent,"I love my Nest thermostat, this does everything I expected and has a great app to show energy useage and proper setup. Can't say enough great things about the Nest products.",Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,dlockd,This is a great thermostat and is easy to setup and use.,Excellent
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2019,Trjgrunewald43,Good nice thermostat. Only flaw is if you have it learning your patterns it will turn heat or ac on when you don’t need it on. Simple fix though and just turn auto learn off,Nice smart thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Ynez13,My first smart home purchase. I love that i can set it up to turn on /off when i am away from home. Not ro mention schedule to turn on/off on its own. I cant wait to get the battery smoke detector,Coolest thermostat ever
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,bluehen1993,This is our second nest. We have 2 zones in the house and find the nest very user friendly and convenient. Highly Recommended,Big Fan
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,BDunc,The Nest app alone is worth purchasing this thermostat. I even wired in my whole home humidifier.,Control From Your Phone!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,AnitaN,Great product and simple to use. Works with Hey Google.,Best Thermostat out there
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,TechGirl,Best purchase I have ever made. I love how it “learns” our habits.,Love it!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Golfman,I have these in all 3 of our homes and love everything about them.,Love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,KTDVT,I needed one more thermostat in the house. Glad I bought this one.,last one
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,MDrysea,"I had a question regarding product configuration. Even on a Sunday, my question was promptly and courteously answered in under two hourd. Very impressive. Product has exceeded expectations.",Exceptional product support
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,codydavis134,If you are looking for a great programmable thermostat Nest is the best! great user interface and easy to set up. Took me 15 minutes to install. Great customer support from Nest as well.,Great Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,UTshopper,"Easy controls, really efficient with learning features. Really pleased with ability to link with security system and sleep number bed.",Nest is the best
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Samsung,Gift for my daughter. She loves it. Now have to purchase another!,Cool color choice
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Cknick,Item sinks with Alexa and dial lights up with motion making it easy to see the temperature when walking by it at night.,Awesome Device
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,SunnyForidaUSA2016,"I researched the nest for a while and by far is the best out there, way above its competitors",Nothing beats beats the nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Skypig136,"Wish I would have purchased this product earlier. Excellent Product, bought two for the house.",Excellent Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Papio,"Great improvement and efficiency over the last model.
Install is easy and works like a charm.",Excellent product.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Slarios,This is the second one I owned and would never go back to a traditional thermostat,Awesome thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Aknips,Easy to use and install. Helps warm and cool the house before I get home.,Easy to use
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2017,J2S2,"It's a great product in every aspect. However, you better make sure it'll work with your HVAC system before buying it. As I understand, the NEST does not work with some of the newer variable speed and multi-stage systems, Carrier for example. So do your homework before you buy.",Great if it works with your system
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Antlittle,I love the nest thermostat easy to install east to work,Good product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,miker,Nest was easy to set up. Installed upstairs it knows our schedule just after a week or so. No longer have to remember to adjust settings while leaving or returning.,Easy set up
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Rambo,The thermostat is easy to install and looks great on the wall.,Works great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,TimboP,We currently have one in our home and this is a gift for our daughter. ours has been great. easy to set up and easy to use.,this is a gift
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Rgovorux,"This thermostat changed my life, I can monitor my room mates who keep changing it on me",This is amazing
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2015,lv2prty,This device is a life saver. We read the reviews and are super happy that we bought it. I like that it learns your schedule and also suggests how you can save money. Really happy we got this model!,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,NaeNae,I love that if I forget to turn up the air while at work that the nest does it for me.,Love that it remembers my habits
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Aminah,The best has great features and it works well with Google Home.,Smart purchase
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,toodles589,Had to replace one that broke when it was accidentally dropped.,Very easy to use
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,BestBuyFan83,Easy peasy on the install. Took 5 mins. Within 10 up and running. Don't know if energy saving yet. Still within 1 month. Would recommend.,Great smart thermostat.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,DeadJim,"..and it's just a thermostat. My OCD kicked into high-gear and I watched this and my usage on a daily basis, I know for a fact it has saved me $100 in the first moth alone.",Love this thing...
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,pshaw,Very easy to install! Took about an hour and the set up was very intuitive. Very accurate and easy to set up a schedule.,Very easy to install!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Droid,Prefect for my home and a lot more efficient than my old one.,Absolutely love
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,rebelrev,This product comes highly recommended and rightly so. It is so easy to work with and to read. The thermostat is easy to learn how to use it and it works very well.,best thermostat ever
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,239691,Great buy at Best Buy. Easy to install and love the options it has to offer. This 3rd generation thermostat is the best.,The best thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,ducfan2000,"Easy to install and very user friendly. The ability to control your thermostat from your smart phone, whether at home or away is a very nice feature. Highly recommend.",Works as advertised
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Fitu,"First Nest Thermostat, I had another brand. Definitely Nest is much better quality and very easy to install.",Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Farhad,I bought 2 of this 2 month ago. It’s working great so far.,Great!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Santa3,I love this device. It is great to be able to turn this down to cool the house before you get home. Also the eco feature keeps saving $$,Smart thermostat Nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Jaguar4283,Awesome thermostat! I would highly recommend to anyone looking for a smart thermostat.,Great Smart Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Marv,Fairly simple to install even if you do not have experience,Worked just as advertised
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Andre,The nest is great! I no longer have to play with my husband rock paper scissors to decide who gets out of bed to turn ac on,Amazing product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,AllOtherNamesAreTooShort,Quick and easy to set up. Hoping it'll help save money,Easy to install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,1111,Nest learning thermostat works great with alexa and google home.,Great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,LilaBestbuy,"I haven’t been able to installed it 
I will try to review it when I do it.
It arrived on time. Every thing looks ok",I love the color je je
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Ttrand25,I love everything about the Nest. Easy to set up and use. Love that I can control it remotely,Great Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Jacques,"Just a great product, thermostat works perfect, the schedule is super easy through the app and the auto sensor is Genius",Brilliant
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Rigo,"We have Comcast/Xfinity Home alarm, and found out that nest is compatible. It's a great looking/functioning product and works flawlessly with Comcast Home alarm.",Excellent product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Wap11,Easy to set up controls perfectly you don’t know it’s there and my wife can adjust when temp does not suit her,Great and simple
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,HugoMax,"The Nest was really easy to install and setup. Having remote control via app is extremely convenient for turning it up or down while in bed. Also, self learning removes the need to program.",Easy install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Geek,Best thing on the market. Love controlling it over my phone.,Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,socal16,The best feature is how it can predict when you are away to conserve energy. It's easy to use and very intuitive. I also like being able to turn it on while I'm driving home.,I love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,SandyKay,Very easy to install and program. I couldn’t be happier,"Love, love, love the simplicity."
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,GoldenRetriever,Product works well in my new home. Easy to set up and install. Be sure to manually adjust the eco settings.,Quality Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Tabitha,"I love the nest, I have saved money on my electric bill every month. Easy set up and easy to use.",The nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Raja,Great product. Very convenient to use over the phone..,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,m15try,Nests are are great way to manage the temp in your home to become more energy efficient.,Great product for home management
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,joncy21,The Nest thermostat is amazing. It learns your habits and controls itself when needed. Plus you can get over $100 in rebates through your electric company through May of 2017.,Nest Learning Thermostat is GREAT!!!!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,PaulC,could not be more satisfied with this product works perfectly.,works to perfection
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,BenB,"Very easy and quick to install for a complete novice. Easy to setup and connect, and after a month of use i'm pretty happy with how the Nest is auto scheduling based on my heating/cooling needs",Smart Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2015,houseRehab,"we are seasonal and wanted to monitor the house temp remotely; you will need wifi; easy install, after you download Nest app follow step by step setup on thermostat and you are set; works perfect!",excellent
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Camguy,"I recently sold my ecobee3 to go back to a nest, it is much easier to use and actually makes a difference with your bill.",best thermostat to buy
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,raznco,"We have had 2 of these. Left our first one with the house when we sold it. Works great, awesome to turn on the air conditioner from the car on the drive back from vacation!",Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Mshah,Automatically regulate your home's temperature based on your schedule. The Nest Leaf feature alerts you when you choose a temperature that's energy efficient.,Excellent
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Urbanbrutha,"Nest makes one of the best thermostats on the market, it has helped me save substantially on my heating cost.",Temperate Perfection
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,EMR722,"This is my first smart thermostat, and it is amazing. It keeps my home on an even temperature, knows when we are not around and provides energy reports.",Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Airborness,"I purchased two Nest Thermostats and I am very happy with them. They are very easy to use, with large numbers that are easy to see.",Very easy to use
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,xellebelle,"I bought this as a gift for my parents and they are loving it so far! It was easy to install for them and easy to set up. Definitely going to buy one for myself,",Great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Ejire,The Nest thermostat is very efficient learning our preferences and self regulate and adjustments.,Great investment
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,CLow,"Saved me energy, time, and updates me on what I could do better. Easy to program.",Easy to install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Nelly,Love our Nest Thermostat. Easy to install and app is great to control temp when home or away,Great addition to home
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2019,DarkTrainer,"The new E is cheaper, but this is more high end and metal to last longer. So far it's just a thermostat that can turn heat and air on without having to control it.",Fun to go for smart home.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Lovely,Great to have when it's to hot/cold to go adjust thermostat.,Must have
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,RandyRC7,Love the look and functionality of the Nest. The App makes it a breeze to setup and the customer service is Top Teir!!,Most Stylish Thermostat You Can Buy!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Navi,Very professional. In and out of the store in 5 min,Great customer experience
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,DeviousG,"Not only can you control this from anywhere with an internet connection, but you can program it to run your home more efficiently and it basically pays for itself.",Absolute must have
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2015,crna,The Nest does what it says and regulates heat and cold in our house. Love that it can switch between heat and cool by itself. Bought it as a surprise for my husband and he has loved playing with it.,Great for our house
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Lman,The thermostat is great. Very good features. Also allows me to check the history of the HVAC usage which is very useful.,Everything I need
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Corima56,Awesome product. Everyone should have this product to save money.,Awesome
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,TNYC100,This is the one smart device you need to have at your house.,Must have for home
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Chapas12,Great product would highly recommend. Installation was east too.,Love this
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Lewis1,The sales clerk showed me the Nest thermostat and myself and wife were sold. Great product,Great start for a smart house
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Nobby,I have used many thermostats and this one is by far the best it’s super simple to use and has saved me plenty on my bills,Awesome thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Abhi,"Was easy to setup! Easy to work with! Works with Google Home Mini. 
Glad I bought this!",Excellent product!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,JackFrost,This is very easy to use and works well with the rest of the Nest products.,Easy to use
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Mhuff,Easy setup has neat features that I didn’t think I’d use but have grown to love and rely on.,Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Lerchcon,Can’t beat the fact that a product pays for itself over time.,Smart home
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,cem7,"Easy installation, instructions are great. The Nest starts learning your cooling needs and automatically adjust and learns when to raise and lower the temperature.","Easy to install, the Nest starts learning"
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Khalid,"Great product, love the control and how smooth it is, it has a lot of features and lot to learn, my only problem it isn't cheap. But sometimes I feel it's worth it",Great but pricey
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2019,JandP,Keeps the house at temp. set. Knows when you leave and goes into eco mode. Loving it.,Enjoying it. Easy to install.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,JFS86,I love the feature of allowing the Nest thermostat to be able to choose between heat and cool on those cool mornings and warm afternoons. Works great so far the 30+ days we have had it.,Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Lish,We are super excited to test out the nest and hoe it will help with our electric bill.,Making my house smart
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,pcheak,I put this thermostat in myself and it was very easy to install and setup. It works flawlessly and I am very happy with my purchase.,Works Great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,JamLA,Watched a video on how to install the thermostat before purchasing. So already have an idea what to do. Thermostat works great! Still playing with the setting.,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Khan,Easier to use than a regular thermostat. Better features.,Good Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,zack,Was a breeze to set up. Great instructions and label stickers for wires from old thermostat. Easy to operate as well.,Easy to set up and use
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2018,suss,Had to get an air conditioning guy to install it. Have not had it that long to give an in depth review. I like the way it tells you how long it will cool down and if it is saving energy.,Learning Nest Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Nicknew774,This is the best thing I could have done for my house as far as energy efficiency goes as well as controlling it as I'm off on the road,Best thing I could have done for my house
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Iiki,Great product to save energy strong recomendéis to,Great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Cecilia,"This is a gift , however, I have 4 of these and love the,",love this product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,singer,I keep watching my electric bill drop every month since I got Nest Learning Thermostat.,Best investment
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,CarlB,This is an excellent way to manage your heating and cooling.,Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,AncillaryBuy,Been looking forward to automating the house. Will integrate with other home devices.,Superb
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Disappointed,This is my second Nest and I will stick with them in the future. Works perfectly.,Perfect
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Ghoward1976,I love this thing. Smart thermostat! Which means you can control it through Alexa. It recognizes when you're gone or when you're home! Just amazing!,Best thermostat ever
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,NoDash,"Good directions, easy to install, set up, and operate.",Works great.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Mack,This is my second best and it is nicer and works much better than the first gen. Happy buyer,Better than first gen
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Chadr,Works great! Easy to use with the app and easy to install,Nest 3rd gen
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Hofnar,"Returned home from a trip and thermostat was fried due to a power outage. Online purchase, pickup, and install couldn't have been easier.",Solid product. Easy installation!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Ugoitalian1,I bought this over a year ago and I love the nest I don’t know what I would do without it.,Great thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,MrAnt,"I love this new thermostat, its works great with our other nest products. easy to use and access for easy adjustments.","quick, easy to use"
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Wadebuffington,I don't have central air but the nest has been awesome in regulating my apt temp in the winter time. It was also pretty easy to install.,Cool Product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,CLSS,"All the of Nest products are great, very easy to install with very clear instructions. This even included the screwdriver was included!",Great Thermostat!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Dmar,This is my second one to buy for my office and it is awesome. I love how smart it is. Works so great. My first one has already paid for itself!,I know own 2 and I love them both!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Mdk89135,"Initial Nest Thermostat went bad after a couple of days, Best Buy exchanged without hassle. Second thermostat has worked without a hitch since then. Neat upgrade for the home.",Easy-to-install upgrade for my home
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Bob10,This is my second nest thermostat. We had to add another ac unit to our upstairs area and it allows us to turn on and off as needed.,Live the nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Poc44,I love this item so much great purchase and highly recommend.,Love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2018,SNG0765,"Overall, great therm! The only thing holding me from giving it 5 stars is the history. I wish it would show or have the ability to download at least the 30 days. Awesome therm & features though!",Nest Therm
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Eggie,The best thermostate for you house is really good. I love it,Mega like
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,bestbuyfan,we have 8 of them now.. nest is like apple is.. best qualilty,awesome products
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Tscar,My husband and I bought the nest a couple of months ago and we couldn't be more pleased. We love that it allows you to access your thermostat from home and set a schedule.,We love this!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Realred693,By far one of my favorite smart house gadget I have purchased.,Smart
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,swfan05,This thermostat does what it claims to do. It learns your basic heating and cooling schedule. It was easy to install and linked to my Echo Dot seamlessly.,Easy Set Up and Configuration
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,alirulzz,This is easily the best thermostat available in the market.,Best thermostat available
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Firebird1721,Very happy with my purchase and the person that did the installation,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Bren3,Love that we can get the house warmed up BEFORE we get home from a trip. Nothing worse than coming home to a colder than normal house that you need to let warm up!,Best invention ever for frequent travelers!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,WT42,"Bought this for a friend who is always on the road and she loves being able to control the thermostat from anywhere. 
Works great.",Graet device
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Dizz303,I jus repurchased my third nest (I had to leave my other 2 at the house we just sold). It's a great product. Easy to install and set up. Highly recommend this product.,Great learning thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,msdeh,Greatest invention. We bought 1st gen at other house & missed the convenience & energy efficiency so we had to get one for our new house.,The Best
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,polarize,It was a gift and we weren't sure if it would work on an older unit. It does. We did check the wires as they suggest on their website before purchase.,Works Well
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,rdcfamily,Just had it installed so in time I will really be able to tell how much I will save. It is nice to come home to a warm house without the heat running all day!,Love it!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Chrissy,"These are great, and I am very happy I made this purchase!",Nest great investment!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Bret,Like you have access over the Internet. /works with alexa to,Works great
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Cuto,I've owned one for a couple of years and it's been great. I got this one for another property I own. I highly recommend.,Best smart thermostat out there
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,Hotdog,You can access your thermostat setting from anywhere. It learns your settings and programs itself to make you comfortable.,The Nest is the best smart thermostat.
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Dice,"Easy to install, works great. We have a wood burning stove so we installed Down the hall.",Great for Control
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Dcrs,I needed to upgrade my thermostat and I selected nest. Installation was simple and technical team was very helpful.,Very easy to install and excellent technical suppo
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Huebert,Every Nest product I own is top notch. This is no different.,Awesome
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,Mmmj2011,Great product when out town can set low and change when on way home,Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Annette,Once installed easy to use. Please inform buyers that the back plate is included.,Love my thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,DShack,Glad I bought it! No complaints. I like being able to adjust the temp while I'm away. I use that feature more than I thought I would. Bought a second one for upstairs!,Excellent choice
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,Heather,"I haven't been using this thermostat for very long, but I really like it so far. it was very easy to set up and use.",So far so good
